,equipo,nit,news_id,participacion,categoria
58691,enelpi,890904224,news14110,No Aplica,Descartable
58692,enelpi,890904224,news21435,Sector,Macroeconomia
58693,enelpi,890904224,news22535,No Aplica,Descartable
58694,enelpi,890904224,news33953,No Aplica,Sostenibilidad
58695,enelpi,890904224,news34631,No Aplica,Descartable
58696,enelpi,890904224,news34970,Sector,Sostenibilidad
58697,enelpi,890904224,news88208,Sector,Otra
58698,enelpi,890904224,news88229,Sector,Sostenibilidad
58699,enelpi,890904224,news91275,No Aplica,Macroeconomia
58700,enelpi,890904224,news94972,Sector,Macroeconomia
58701,enelpi,890904224,news94975,Sector,Sostenibilidad
58702,enelpi,890904224,news94980,Sector,Sostenibilidad
58703,enelpi,890904224,news94988,No Aplica,Descartable
58704,enelpi,890904224,news94993,Sector,Sostenibilidad
58705,enelpi,890904224,news96399,No Aplica,Descartable
58706,enelpi,890904224,news97777,Sector,Otra
58707,enelpi,890904224,news97779,No Aplica,Macroeconomia
58708,enelpi,890904224,news97782,No Aplica,Descartable
58709,enelpi,890904224,news97784,Sector,Macroeconomia
58710,enelpi,890904224,news97787,No Aplica,Descartable
58711,enelpi,890904224,news97794,Sector,Macroeconomia
58712,enelpi,890904224,news97795,Sector,Macroeconomia
58713,enelpi,860026759,news14110,No Aplica,Descartable
58714,enelpi,860026759,news21435,Sector,Macroeconomia
58715,enelpi,860026759,news22535,No Aplica,Descartable
58716,enelpi,860026759,news33953,No Aplica,Sostenibilidad
58717,enelpi,860026759,news34631,No Aplica,Descartable
58718,enelpi,860026759,news34970,Sector,Sostenibilidad
58719,enelpi,860026759,news44044,No Aplica,Sostenibilidad
58720,enelpi,860026759,news88208,Sector,Otra
58721,enelpi,860026759,news88229,Sector,Sostenibilidad
58722,enelpi,860026759,news91275,No Aplica,Macroeconomia
58723,enelpi,860026759,news94972,Sector,Macroeconomia
58724,enelpi,860026759,news94975,Sector,Sostenibilidad
58725,enelpi,860026759,news94980,Sector,Sostenibilidad
58726,enelpi,860026759,news94988,No Aplica,Descartable
58727,enelpi,860026759,news94993,Sector,Sostenibilidad
58728,enelpi,860026759,news96399,No Aplica,Descartable
58729,enelpi,860026759,news97777,Sector,Otra
58730,enelpi,860026759,news97779,No Aplica,Macroeconomia
58731,enelpi,860026759,news97782,No Aplica,Descartable
58732,enelpi,860026759,news97784,Sector,Macroeconomia
58733,enelpi,860026759,news97787,No Aplica,Descartable
58734,enelpi,860026759,news97794,Sector,Macroeconomia
58735,enelpi,860026759,news97795,Sector,Macroeconomia
58736,enelpi,800019437,news14110,No Aplica,Descartable
58737,enelpi,800019437,news21435,Sector,Macroeconomia
58738,enelpi,800019437,news22535,No Aplica,Descartable
58739,enelpi,800019437,news33953,No Aplica,Sostenibilidad
58740,enelpi,800019437,news34631,No Aplica,Descartable
58741,enelpi,800019437,news34970,Sector,Sostenibilidad
58742,enelpi,800019437,news88208,Sector,Otra
58743,enelpi,800019437,news88229,Cliente,Sostenibilidad
58744,enelpi,800019437,news91275,No Aplica,Macroeconomia
58745,enelpi,800019437,news94972,Sector,Macroeconomia
58746,enelpi,800019437,news94975,Sector,Sostenibilidad
58747,enelpi,800019437,news94980,Sector,Sostenibilidad
58748,enelpi,800019437,news94988,No Aplica,Descartable
58749,enelpi,800019437,news94993,Sector,Sostenibilidad
58750,enelpi,800019437,news96399,No Aplica,Descartable
58751,enelpi,800019437,news97777,Sector,Otra
58752,enelpi,800019437,news97779,No Aplica,Macroeconomia
58753,enelpi,800019437,news97782,No Aplica,Descartable
58754,enelpi,800019437,news97784,Sector,Macroeconomia
58755,enelpi,800019437,news97787,No Aplica,Descartable
58756,enelpi,800019437,news97794,Sector,Macroeconomia
58757,enelpi,800019437,news97795,Sector,Macroeconomia
58758,enelpi,890925215,news14110,No Aplica,Descartable
58759,enelpi,890925215,news21435,Sector,Macroeconomia
58760,enelpi,890925215,news22535,No Aplica,Descartable
58761,enelpi,890925215,news33953,No Aplica,Sostenibilidad
58762,enelpi,890925215,news34631,No Aplica,Descartable
58763,enelpi,890925215,news34970,Sector,Sostenibilidad
58764,enelpi,890925215,news88208,Sector,Otra
58765,enelpi,890925215,news88229,Sector,Sostenibilidad
58766,enelpi,890925215,news91275,No Aplica,Macroeconomia
58767,enelpi,890925215,news94972,Sector,Macroeconomia
58768,enelpi,890925215,news94975,Sector,Sostenibilidad
58769,enelpi,890925215,news94980,Sector,Sostenibilidad
58770,enelpi,890925215,news94988,No Aplica,Descartable
58771,enelpi,890925215,news94993,Sector,Sostenibilidad
58772,enelpi,890925215,news96399,No Aplica,Descartable
58773,enelpi,890925215,news97777,Sector,Otra
58774,enelpi,890925215,news97779,No Aplica,Macroeconomia
58775,enelpi,890925215,news97782,No Aplica,Descartable
58776,enelpi,890925215,news97784,Sector,Macroeconomia
58777,enelpi,890925215,news97787,No Aplica,Descartable
58778,enelpi,890925215,news97794,Sector,Macroeconomia
58779,enelpi,890925215,news97795,Sector,Macroeconomia
58780,enelpi,890101676,news14110,No Aplica,Descartable
58781,enelpi,890101676,news21435,Sector,Macroeconomia
58782,enelpi,890101676,news22535,No Aplica,Descartable
58783,enelpi,890101676,news33953,No Aplica,Sostenibilidad
58784,enelpi,890101676,news34631,No Aplica,Descartable
58785,enelpi,890101676,news34970,Sector,Sostenibilidad
58786,enelpi,890101676,news88208,Sector,Otra
58787,enelpi,890101676,news88229,Sector,Sostenibilidad
58788,enelpi,890101676,news91275,No Aplica,Macroeconomia
58789,enelpi,890101676,news94972,Sector,Macroeconomia
58790,enelpi,890101676,news94975,Sector,Sostenibilidad
58791,enelpi,890101676,news94980,Sector,Sostenibilidad
58792,enelpi,890101676,news94988,No Aplica,Descartable
58793,enelpi,890101676,news94993,Sector,Sostenibilidad
58794,enelpi,890101676,news96399,No Aplica,Descartable
58795,enelpi,890101676,news97777,Sector,Otra
58796,enelpi,890101676,news97779,No Aplica,Macroeconomia
58797,enelpi,890101676,news97782,No Aplica,Descartable
58798,enelpi,890101676,news97784,Sector,Macroeconomia
58799,enelpi,890101676,news97787,No Aplica,Descartable
58800,enelpi,890101676,news97794,Sector,Macroeconomia
58801,enelpi,890101676,news97795,Sector,Macroeconomia
58802,enelpi,830036921,news14162,No Aplica,Descartable
58803,enelpi,830036921,news19448,No Aplica,Macroeconomia
58804,enelpi,830036921,news27435,No Aplica,Innovacion
58805,enelpi,830036921,news30772,No Aplica,Descartable
58806,enelpi,830036921,news30810,No Aplica,Descartable
58807,enelpi,830036921,news30818,No Aplica,Descartable
58808,enelpi,830036921,news37975,No Aplica,Sostenibilidad
58809,enelpi,830036921,news40492,No Aplica,Descartable
58810,enelpi,830036921,news40494,No Aplica,Descartable
58811,enelpi,830036921,news40495,No Aplica,Descartable
58812,enelpi,830036921,news40496,No Aplica,Descartable
58813,enelpi,830036921,news40497,Sector,Otra
58814,enelpi,830036921,news40499,Sector,Otra
58815,enelpi,830036921,news40502,No Aplica,Descartable
58816,enelpi,830036921,news40510,No Aplica,Descartable
58817,enelpi,830036921,news40518,No Aplica,Descartable
58818,enelpi,830036921,news40520,No Aplica,Descartable
58819,enelpi,830036921,news40521,No Aplica,Descartable
58820,enelpi,830036921,news40522,No Aplica,Reputacion
58821,enelpi,830036921,news40529,No Aplica,Descartable
58822,enelpi,830036921,news40534,No Aplica,Descartable
58823,enelpi,830036921,news40541,No Aplica,Descartable
58824,enelpi,830036921,news40545,Sector,Otra
58825,enelpi,830036921,news70247,Sector,Innovacion
58826,enelpi,830036921,news91932,Sector,Innovacion
58827,enelpi,830036921,news94824,Sector,Macroeconomia
58828,enelpi,830036921,news95460,No Aplica,Descartable
58829,enelpi,830036921,news95461,No Aplica,Reputacion
58830,enelpi,830036921,news95464,No Aplica,Regulacion
58831,enelpi,830036921,news95465,No Aplica,Descartable
58832,enelpi,830036921,news95479,No Aplica,Descartable
58833,enelpi,830036921,news95494,No Aplica,Descartable
58834,enelpi,830036921,news95496,No Aplica,Descartable
58835,enelpi,830036921,news97927,No Aplica,Macroeconomia
58836,enelpi,830036921,news97929,Sector,Macroeconomia
58837,enelpi,830036921,news97933,No Aplica,Sostenibilidad
58838,enelpi,830036921,news97938,No Aplica,Descartable
58839,enelpi,830036921,news97940,Sector,Macroeconomia
58840,enelpi,830036921,news97943,Sector,Macroeconomia
58841,enelpi,830036921,news97944,No Aplica,Descartable
58842,enelpi,830036921,news97954,No Aplica,Macroeconomia
58843,enelpi,830036921,news97959,No Aplica,Macroeconomia
58844,enelpi,830036921,news97964,Sector,Macroeconomia
58845,enelpi,830036921,news97965,Sector,Macroeconomia
58846,enelpi,830036921,news97966,Sector,Sostenibilidad
58847,enelpi,830036921,news97969,Sector,Macroeconomia
58848,enelpi,830036921,news97973,No Aplica,Macroeconomia
58849,enelpi,900019519,news14193,Cliente,Otra
58850,enelpi,900019519,news15776,No Aplica,Descartable
58851,enelpi,900019519,news22490,No Aplica,Descartable
58852,enelpi,900019519,news28556,No Aplica,Descartable
58853,enelpi,900019519,news28596,Cliente,Otra
58854,enelpi,900019519,news28602,No Aplica,Descartable
58855,enelpi,900019519,news28616,No Aplica,Descartable
58856,enelpi,900019519,news28619,No Aplica,Descartable
58857,enelpi,900019519,news28623,No Aplica,Descartable
58858,enelpi,900019519,news28631,Cliente,Otra
58859,enelpi,900019519,news28637,Cliente,Otra
58860,enelpi,900019519,news29574,No Aplica,Innovacion
58861,enelpi,900019519,news77047,Sector,Innovacion
58862,enelpi,900019519,news96572,No Aplica,Descartable
58863,enelpi,900019519,news96574,Sector,Otra
58864,enelpi,900019519,news96575,No Aplica,Descartable
58865,enelpi,900019519,news96576,No Aplica,Descartable
58866,enelpi,900019519,news96577,No Aplica,Descartable
58867,enelpi,900019519,news96583,No Aplica,Regulacion
58868,enelpi,900019519,news96587,No Aplica,Descartable
58869,enelpi,900019519,news97820,No Aplica,Macroeconomia
58870,enelpi,900019519,news98521,Sector,Otra
58871,enelpi,900019519,news98524,No Aplica,Descartable
58872,enelpi,900019519,news98528,No Aplica,Descartable
58873,enelpi,900019519,news98530,No Aplica,Descartable
58874,enelpi,900019519,news98541,No Aplica,Descartable
58875,enelpi,900019519,news98547,No Aplica,Macroeconomia
58876,enelpi,890937233,news14303,No Aplica,Descartable
58877,enelpi,890937233,news15709,No Aplica,Innovacion
58878,enelpi,890937233,news15986,No Aplica,Descartable
58879,enelpi,890937233,news16048,No Aplica,Descartable
58880,enelpi,890937233,news16102,No Aplica,Descartable
58881,enelpi,890937233,news16770,No Aplica,Innovacion
58882,enelpi,890937233,news24446,No Aplica,Descartable
58883,enelpi,890937233,news24448,No Aplica,Regulacion
58884,enelpi,890937233,news24450,No Aplica,Reputacion
58885,enelpi,890937233,news24465,No Aplica,Descartable
58886,enelpi,890937233,news24469,No Aplica,Innovacion
58887,enelpi,890937233,news24471,No Aplica,Sostenibilidad
58888,enelpi,890937233,news24476,No Aplica,Descartable
58889,enelpi,890937233,news24480,No Aplica,Innovacion
58890,enelpi,890937233,news24484,No Aplica,Descartable
58891,enelpi,890937233,news24485,No Aplica,Descartable
58892,enelpi,890937233,news24487,Sector,Otra
58893,enelpi,890937233,news24493,No Aplica,Reputacion
58894,enelpi,890937233,news24497,No Aplica,Regulacion
58895,enelpi,890937233,news24508,No Aplica,Innovacion
58896,enelpi,890937233,news24515,Cliente,Otra
58897,enelpi,890937233,news24518,No Aplica,Reputacion
58898,enelpi,890937233,news24525,No Aplica,Descartable
58899,enelpi,890937233,news40754,No Aplica,Sostenibilidad
58900,enelpi,890937233,news40757,No Aplica,Descartable
58901,enelpi,890937233,news40761,No Aplica,Descartable
58902,enelpi,890937233,news51062,Sector,Otra
58903,enelpi,890937233,news51210,No Aplica,Descartable
58904,enelpi,890937233,news53320,No Aplica,Descartable
58905,enelpi,890937233,news83213,No Aplica,Descartable
58906,enelpi,890937233,news88144,No Aplica,Descartable
58907,enelpi,890937233,news96747,No Aplica,Reputacion
58908,enelpi,890937233,news96750,No Aplica,Descartable
58909,enelpi,890937233,news96758,No Aplica,Descartable
58910,enelpi,890937233,news96766,Sector,Reputacion
58911,enelpi,890937233,news96767,Sector,Otra
58912,enelpi,890937233,news96773,Sector,Otra
58913,enelpi,890937233,news96776,Sector,Otra
58914,enelpi,890937233,news96780,Sector,Otra
58915,enelpi,890937233,news96786,Sector,Otra
58916,enelpi,890937233,news98818,No Aplica,Descartable
58917,enelpi,890937233,news98819,No Aplica,Descartable
58918,enelpi,890937233,news98821,No Aplica,Innovacion
58919,enelpi,890937233,news98826,No Aplica,Descartable
58920,enelpi,890937233,news98833,Sector,Otra
58921,enelpi,890937233,news98839,No Aplica,Descartable
58922,enelpi,890937233,news98844,No Aplica,Descartable
58923,enelpi,890937233,news98849,No Aplica,Descartable
58924,enelpi,860025674,news14303,No Aplica,Descartable
58925,enelpi,860025674,news15986,No Aplica,Descartable
58926,enelpi,860025674,news16048,No Aplica,Descartable
58927,enelpi,860025674,news16102,No Aplica,Descartable
58928,enelpi,860025674,news17709,No Aplica,Reputacion
58929,enelpi,860025674,news23400,No Aplica,Sostenibilidad
58930,enelpi,860025674,news24123,No Aplica,Sostenibilidad
58931,enelpi,860025674,news25146,Sector,Otra
58932,enelpi,860025674,news25149,Sector,Otra
58933,enelpi,860025674,news25152,Cliente,Otra
58934,enelpi,860025674,news25172,Sector,Otra
58935,enelpi,860025674,news25177,Sector,Otra
58936,enelpi,860025674,news25178,No Aplica,Descartable
58937,enelpi,860025674,news25179,Sector,Otra
58938,enelpi,860025674,news25182,Sector,Otra
58939,enelpi,860025674,news25186,Sector,Otra
58940,enelpi,860025674,news25188,Sector,Otra
58941,enelpi,860025674,news25189,No Aplica,Descartable
58942,enelpi,860025674,news25194,No Aplica,Descartable
58943,enelpi,860025674,news25195,No Aplica,Descartable
58944,enelpi,860025674,news25196,No Aplica,Descartable
58945,enelpi,860025674,news25198,Cliente,Otra
58946,enelpi,860025674,news25200,No Aplica,Descartable
58947,enelpi,860025674,news25201,Sector,Otra
58948,enelpi,860025674,news25212,Sector,Otra
58949,enelpi,860025674,news25220,Sector,Otra
58950,enelpi,860025674,news25222,No Aplica,Descartable
58951,enelpi,860025674,news27267,Sector,Otra
58952,enelpi,860025674,news28114,No Aplica,Innovacion
58953,enelpi,860025674,news40754,No Aplica,Sostenibilidad
58954,enelpi,860025674,news40757,No Aplica,Descartable
58955,enelpi,860025674,news40761,No Aplica,Descartable
58956,enelpi,860025674,news51062,Sector,Otra
58957,enelpi,860025674,news51210,No Aplica,Descartable
58958,enelpi,860025674,news53202,Sector,Otra
58959,enelpi,860025674,news53204,Sector,Otra
58960,enelpi,860025674,news53232,No Aplica,Descartable
58961,enelpi,860025674,news53242,No Aplica,Descartable
58962,enelpi,860025674,news53259,No Aplica,Descartable
58963,enelpi,860025674,news53948,No Aplica,Descartable
58964,enelpi,860025674,news54047,No Aplica,Descartable
58965,enelpi,860025674,news54249,No Aplica,Regulacion
58966,enelpi,860025674,news54273,No Aplica,Descartable
58967,enelpi,860025674,news55824,No Aplica,Innovacion
58968,enelpi,860025674,news55862,No Aplica,Descartable
58969,enelpi,860025674,news57769,No Aplica,Reputacion
58970,enelpi,860025674,news58691,No Aplica,Descartable
58971,enelpi,860025674,news59239,No Aplica,Descartable
58972,enelpi,860025674,news61338,No Aplica,Descartable
58973,enelpi,860025674,news62381,Sector,Otra
58974,enelpi,860025674,news63487,Cliente,Otra
58975,enelpi,860025674,news64507,No Aplica,Regulacion
58976,enelpi,860025674,news64534,No Aplica,Descartable
58977,enelpi,860025674,news64569,No Aplica,Descartable
58978,enelpi,860025674,news72148,No Aplica,Descartable
58979,enelpi,860025674,news72522,No Aplica,Descartable
58980,enelpi,860025674,news72523,Sector,Otra
58981,enelpi,860025674,news72535,No Aplica,Regulacion
58982,enelpi,860025674,news72541,No Aplica,Descartable
58983,enelpi,860025674,news72547,No Aplica,Innovacion
58984,enelpi,860025674,news72548,No Aplica,Descartable
58985,enelpi,860025674,news72550,Sector,Otra
58986,enelpi,860025674,news72551,Cliente,Otra
58987,enelpi,860025674,news72552,No Aplica,Innovacion
58988,enelpi,860025674,news72555,No Aplica,Innovacion
58989,enelpi,860025674,news72556,No Aplica,Innovacion
58990,enelpi,860025674,news72557,No Aplica,Descartable
58991,enelpi,860025674,news72563,No Aplica,Innovacion
58992,enelpi,860025674,news72564,No Aplica,Sostenibilidad
58993,enelpi,860025674,news72565,Cliente,Reputacion
58994,enelpi,860025674,news72568,Cliente,Otra
58995,enelpi,860025674,news72571,Cliente,Otra
58996,enelpi,860025674,news72574,Sector,Otra
58997,enelpi,860025674,news72577,Cliente,Otra
58998,enelpi,860025674,news72579,Cliente,Otra
58999,enelpi,860025674,news72580,Cliente,Otra
59000,enelpi,860025674,news72584,Sector,Otra
59001,enelpi,860025674,news72585,No Aplica,Descartable
59002,enelpi,860025674,news72590,No Aplica,Sostenibilidad
59003,enelpi,860025674,news72594,No Aplica,Innovacion
59004,enelpi,860025674,news72598,Cliente,Reputacion
59005,enelpi,860025674,news72600,Cliente,Innovacion
59006,enelpi,860025674,news72603,Cliente,Otra
59007,enelpi,860025674,news72613,No Aplica,Descartable
59008,enelpi,860025674,news72614,Sector,Otra
59009,enelpi,860025674,news72615,Sector,Otra
59010,enelpi,860025674,news72618,Sector,Otra
59011,enelpi,860025674,news72620,Cliente,Sostenibilidad
59012,enelpi,860025674,news72621,No Aplica,Sostenibilidad
59013,enelpi,860025674,news72623,No Aplica,Descartable
59014,enelpi,860025674,news72624,No Aplica,Descartable
59015,enelpi,860025674,news72628,Sector,Otra
59016,enelpi,860025674,news72643,No Aplica,Regulacion
59017,enelpi,860025674,news72651,Cliente,Otra
59018,enelpi,860025674,news72652,No Aplica,Descartable
59019,enelpi,860025674,news72653,No Aplica,Descartable
59020,enelpi,860025674,news72658,No Aplica,Descartable
59021,enelpi,860025674,news72660,Sector,Otra
59022,enelpi,860025674,news72662,Sector,Otra
